business_name,idstd,owner_age,owner_female,owner_education,hh_vulnerability,sector_experience,mgmt_practices_index,social_capital,push_entrepreneur,employment_regular,revenue_regular_usd,business_age,sector_food,location_type,formality_status,technology_index,operating_intensity,recordkeeping_index,has_loan,collateral_proxy,income_stable,financial_literacy_proxy,regulatory_barriers,institutional_quality,market_infrastructure,performance_index,formalization_readiness,resilience_proxy,efficiency_score,equity_score,sustainability_score,dominant_objective
Kedai Damai 1430,1379357,66,1,4,0.04852595157669304,11,0.6765759070836642,0.4266353246452571,0.1186182743798504,3,138.63722487754916,28,1,4,0,0.11214928786554945,0.47711481021219737,0.341250519841668,0,0.6636351001679868,0.36157895812696417,0.7200648325554284,0.12566007516493405,0.7855436951469433,0.4080017737904851,0.27885978980822423,0.23435829692949506,0.4371338779306986,35.8785,41.941,25.85,Equity
Warung Sejahtera 1431,1219063,31,0,2,0.18828034889732204,28,0.47137906094779314,0.9100658455350691,0.6851631221409004,3,887.3233845529331,9,1,2,0,0.45437792539632604,0.3534493447374061,0.8210839512057291,0,0.07239770293009495,0.059737941897163194,0.15290001540909215,0.23666450470607114,0.7135146005174053,0.49070267774574716,0.07323258565614532,0.5945391631371558,0.8994827678382854,32.8589,27.5312,66.1596,Sustainability
Gerai Makmur 1432,1267642,66,0,3,0.0665719473024351,4,0.9156237810667849,0.29440699435882267,0.9638925227075971,2,50.0,4,0,2,0,0.6231673476588658,0.9852311879293585,0.46924988876122864,0,0.0022562938063990234,0.2054359072029035,0.5860846485747647,0.8207707924598546,0.33360043870367184,0.857405073387886,0.008183998235967493,0.6620654878307285,0.6945367813914178,57.4829,17.6629,48.7628,Efficiency
Gerai Sejahtera 1433,1290093,32,1,3,0.18873984569850732,16,0.3918007709246617,0.12636810136165189,0.6427864212970076,5,148.21824804047262,12,0,1,0,0.6321782346051135,0.5395919523580283,0.1856233919729795,0,0.6822331033346266,0.4149682353077121,0.7956556687741891,0.47637597073099813,0.9499546371344424,0.8528252721812153,0.9041874627754606,0.9356546091721578,0.19573651409081227,29.2972,52.5496,43.1592,Equity
Bengkel Murah 1434,1368671,69,1,4,0.4105329264558768,12,0.23507341056408526,0.2965372729860164,0.2611234684675232,3,245.095403891125,3,1,3,0,0.3065316624652472,0.941196181979977,0.6947741734662028,0,0.45316667685293077,0.5531228117579703,0.0022477203724922123,0.45341881923382743,0.19933208904134625,0.15101341402367974,0.5644180007314442,0.6122782334543796,0.915710722667793,37.5293,56.4213,48.7326,Equity
Kedai Runcit Maju 1435,1382992,66,1,4,0.11819681051498543,22,0.6614029925267009,0.597174359328049,0.5198644287866173,4,109.06485915889348,20,1,3,0,0.01978465966831111,0.376820676889819,0.02164258424613663,0,0.8044336788099309,0.5446292272538386,0.15239772092161552,0.2538985352351544,0.4380807295395628,0.5856479999868632,0.10738058522143645,0.8543786474008489,0.6652873081740625,32.144,44.7279,37.25,Equity
Kedai Runcit Maju 1436,1359601,30,1,3,0.16673324780534327,35,0.5732951874701485,0.8452325917845909,0.9749804755814343,2,463.19337850061055,17,1,1,0,0.887815211285017,0.2720916345699611,0.15457010389087789,0,0.16431058001784893,0.21226861748352321,0.17808859218904882,0.6178220567429311,0.4100466229011728,0.9431456955090507,0.3511243287587833,0.415466447569115,0.10297441192446644,29.5972,51.6693,64.8518,Sustainability
Restoran Setia 1437,1235954,38,1,2,0.4458217820716792,16,0.33524790093122514,0.38539069322499686,0.5280765465677909,5,408.22339634891887,22,1,2,0,0.09177706497601534,0.2884204523709336,0.5821386447079943,0,0.5107055601885688,0.23083566710293602,0.5540627399390199,0.141321589517849,0.8964061502636533,0.07677332087486011,0.5853325437851823,0.5349013060391451,0.38181549327174247,22.443,67.8329,27.1255,Equity
Bengkel Murni 1438,1227856,54,1,4,0.34017095038848955,24,0.34366456132397716,0.9148086592534842,0.3735076297282024,4,260.8561415215484,7,1,2,0,0.17767973667023607,0.6365987486944982,0.6724004124562467,0,0.11603731401681927,0.7109145106541491,0.7983826371178872,0.797127508112132,0.2086718967649166,0.35854784339621726,0.92204676975716,0.9168018209736932,0.9339576761809757,31.7933,53.6068,53.1259,Equity
Perniagaan Murni 1439,1202573,58,0,4,0.467658124188041,35,0.3982103086341018,0.24423205967792871,0.3834255548387203,1,174.338822911315,7,1,3,0,0.9627872677513675,0.6040140196605118,0.29473640120988986,1,0.4097141384225518,0.34130019352368735,0.8603380521830665,0.5333296352144453,0.7710930591366587,0.3373574540821652,0.7412327748655098,0.7472240549846011,0.754240070254969,31.661,28.7063,87.3887,Sustainability
Perniagaan Murah 1440,1235367,45,0,3,0.42917202775906205,28,0.2911385674793693,0.6935406873037668,0.9670335085917307,2,284.49866661007457,21,1,4,0,0.5003732699310831,0.5536011521068437,0.2779820189719684,0,0.356371880213205,0.18933804510782526,0.06280535989193592,0.8450132889183943,0.5321955963315796,0.17148787952479672,0.4187950266264956,0.922416135375575,0.31130687978829974,27.9438,32.1669,50.3541,Sustainability
Kedai Setia 1441,1299608,65,1,3,0.6444780259798835,29,0.7102414063609225,0.7357133504822723,0.7189165267317058,4,172.09253177306513,26,1,4,0,0.8740369316661718,0.1890702837912217,0.02064835076871241,1,0.6382034714750247,0.4532145249256684,0.5084737825807609,0.4943966435015219,0.6079085864382482,0.9787542351592087,0.03979787888512565,0.1393333418039473,0.7102876931561599,28.553,70.7791,78.0201,Sustainability
Restoran Sejahtera 1442,1260774,33,0,6,0.9371895488758545,21,0.6513584050512053,0.273962919330616,0.6871728556220472,3,125.03806724911762,12,1,3,0,0.8969455542617095,0.26344587454504176,0.28494626761484354,0,0.6234230713439948,0.4932344325921739,0.8696468737476098,0.29334778507323156,0.018630381702702592,0.7079479576572173,0.6414717537707244,0.20364714907170267,0.35897634514373544,28.5875,37.4876,62.3971,Sustainability
Restoran Murah 1443,1223752,64,1,6,0.10786433844424248,25,0.4407776525463927,0.02696987830052744,0.2320543216907468,3,216.3694387224879,26,1,3,0,0.9894432863494156,0.28911666123639623,0.959311588873448,0,0.25821403781362484,0.1993320916903143,0.07112103167145634,0.01197542016701525,0.6752845536008389,0.6840358203123165,0.36443741399791973,0.2900570276134846,0.09418762385463542,23.8754,34.3146,61.1534,Sustainability
Bengkel Bahagia 1444,1255029,63,1,6,0.09926014930919491,39,0.39785467577923717,0.3652373420507554,0.5594846377635744,2,461.0734000483539,21,0,3,0,0.040701392725466135,0.8662345527376019,0.39707053111724644,0,0.05068133739452341,0.4672372001204631,0.025932832487415958,0.4116609744796974,0.2248450987510786,0.04898646329653511,0.06999559826987645,0.8349224054910709,0.48620580561785787,42.1389,33.9704,45.4642,Sustainability
Warung Makmur 1445,1348757,43,0,4,0.852806111090902,31,0.3650512693597051,0.04519614730613608,0.35674519852231346,5,522.6175543642058,22,0,3,0,0.053000191917489836,0.8173333711811696,0.32782629091538995,0,0.10477897658469926,0.7482451075931237,0.04701578939998119,0.9462118974854424,0.4537926360019282,0.38417279210379296,0.8303702468442208,0.3944345593116405,0.1549026708872041,40.2506,44.1122,30.0171,Equity
Gerai Maju 1446,1330282,60,0,3,0.5063967046524591,15,0.28346832139225353,0.9007537754021777,0.24020152585394983,3,176.44616855784022,10,1,3,0,0.19072208277705271,0.20502665011600008,0.626586203346501,0,0.9129283132814391,0.1707245280357106,0.9314335244492526,0.836255057938667,0.4757320496671914,0.6218162948126156,0.9365065280730078,0.01702713529461919,0.37943662975187764,16.2683,35.2559,30.262,Equity
Kedai Murah 1447,1251693,20,0,3,0.7664050235684422,35,0.08569666315705937,0.9535252629340579,0.8955522860141045,4,1472.5009138990267,28,0,3,0,0.6563983009670843,0.1464259235787193,0.989093544983494,1,0.7265734769185199,0.35863734448982076,0.3992000258898961,0.9984443913916855,0.9620219986521945,0.48645775830572036,0.5260385764292687,0.29458731939572746,0.4391942946909607,20.4289,45.6562,65.6818,Sustainability
Warung Bahagia 1448,1316739,62,1,3,0.21542190360728142,38,0.26820468552250054,0.7353799159460005,0.38315580876261346,1,151.87810594673604,8,0,3,0,0.26196590133470665,0.10214008412745201,0.43771734542000074,0,0.942413860234436,0.10134335733033173,0.0602457958128666,0.15662507700947315,0.46547491330462476,0.7249015789853122,0.1159598558016387,0.10596460905736393,0.4179654163373008,12.4992,53.6169,51.5176,Equity
Gerai Maju 1449,1255961,41,1,3,0.8288625731675517,22,0.32120134869306505,0.7266845853138338,0.2827871624713978,5,622.6268099926885,9,0,3,0,0.49562499103315594,0.06763797290024154,0.0949421133784969,0,0.6177265917363047,0.2151322334208926,0.996027633330064,0.6376592176610563,0.41754522863802124,0.8274259420702955,0.4024253294956378,0.7589675638509299,0.5780144271515643,17.3587,78.1545,53.6654,Equity
Perniagaan Indah 1450,1326678,42,1,6,0.9238466241926959,5,0.5476840062653433,0.2408926694117306,0.931720396608368,2,50.0,14,0,4,0,0.7863574660897604,0.9846202023925147,0.7174346696402217,0,0.8792898824689881,0.432210688004777,0.9543288809888014,0.13365407352313263,0.7603374244812974,0.7614342530870795,0.07723228167404061,0.31645301372246293,0.4654720535025779,46.4263,66.9539,49.1685,Equity
Bengkel Maju 1451,1274532,38,0,4,0.6354830155464882,13,0.7737885090780497,0.07392557655808463,0.1973463964561254,3,546.5804066468287,6,0,1,0,0.18579180066534184,0.8112936926672554,0.8974262429216872,0,0.7728349422129938,0.9744451842759984,0.41786992640900855,0.9051110364919444,0.4203030139231124,0.9437330479387744,0.801861520678167,0.6689063428233027,0.11152987560174832,52.5506,35.4193,20.5276,Efficiency
Kedai Maju 1452,1281994,37,1,4,0.10587902147380224,32,0.39570214483403165,0.8021046358609166,0.7455047847165227,5,308.0456170182612,19,1,2,0,0.28588456153837516,0.016928071481764895,0.6803739341343737,0,0.24475338975357652,0.6989872472416188,0.10320247179130315,0.3479269878035003,0.8755742842172581,0.5535856793900106,0.5411109913843308,0.36656735381079075,0.6923768124486303,15.1958,44.2352,56.2067,Sustainability
Perniagaan Setia 1453,1256133,31,1,3,0.8952948141563388,3,0.9447569058520918,0.5591619315533676,0.6527471444642627,1,420.9487198893892,22,1,1,0,0.7275256398745902,0.006625550976629646,0.4972728897302743,1,0.7497749406805251,0.9315442495194007,0.7434416778701953,0.8935858011262304,0.5292633303289281,0.8531486503038768,0.39336870495228504,0.9372630622008528,0.4123320847365165,32.3908,80.8118,43.721,Equity
Kedai Murni 1454,1261268,47,0,5,0.7924877273700713,15,0.8273499634411624,0.681627530787175,0.9204844283722855,5,101.71498575226684,15,1,1,0,0.007685872095183122,0.6899196544457629,0.24644585346410575,0,0.6093833541219772,0.10467336339446698,0.05996738767715615,0.2030966693909928,0.8715552785025189,0.9833807669187669,0.7298908482291058,0.2556337205201694,0.6330706725051812,46.4482,36.6995,30.5496,Efficiency
Kedai Maju 1455,1369315,47,1,5,0.7508777765144898,27,0.9848018478837451,0.77964106808623,0.8320471375672782,5,284.1955619150566,20,1,3,0,0.7573804359694697,0.3112729883457327,0.44599169479371326,0,0.16980948478202829,0.9419411907674943,0.6277296767060354,0.15927948063221053,0.665953259366926,0.5107394963693447,0.8369271167666867,0.5766228362242738,0.05926294275150046,41.4811,65.0351,52.3231,Equity
Kedai Murni 1456,1388456,52,1,2,0.03672818890591556,27,0.8762030410414817,0.40943426895226886,0.7052952179396415,2,726.8111451759801,20,0,3,0,0.6762781647863223,0.09895220014115025,0.42224053326081423,0,0.09411317127575536,0.5110593203013535,0.7616307331764655,0.1789149221144758,0.6510329629595115,0.01457476484128184,0.7829189557558048,0.5708600457794832,0.20763935163272784,35.9009,51.4691,53.5303,Sustainability
Restoran Murah 1457,1231653,38,0,5,0.7989625252569712,30,0.6167259493093792,0.1445465899783177,0.31457166069709563,1,728.5404904951043,27,0,3,0,0.12958606712692222,0.4640161646208508,0.9626776922337739,0,0.3666626152786069,0.28232782131287903,0.21250190994857576,0.7797966440725803,0.5653157027850672,0.3264897199927359,0.8211163729832618,0.5954793865352964,0.26859042560535973,39.0843,36.9585,35.7412,Efficiency
Kedai Runcit Indah 1458,1357729,47,1,3,0.137951010468357,6,0.5984792878167189,0.7950367993628954,0.4955690112705492,1,135.61308248651056,27,1,1,0,0.24385817254227315,0.018837936826281987,0.03694665374521511,0,0.5856974036607812,0.8447783876272463,0.943423100410628,0.863464569105293,0.49626636968472326,0.5376205476708261,0.8679300006335332,0.21827055061854628,0.8916590231083082,19.7596,50.518,41.0041,Equity
Restoran Indah 1459,1371024,68,0,2,0.22238617619688839,25,0.12952612675421704,0.4537656392284074,0.9444957613471798,5,217.3949089005687,7,1,4,0,0.015404313419463134,0.4248804589146925,0.3646593633011833,0,0.556691013556183,0.6013516794766953,0.9957869883549502,0.040361701329178046,0.36354311268150663,0.6804578980497762,0.4683193415601212,0.32454268512638773,0.07144003236844998,18.6201,28.8954,21.5094,Equity
Gerai Damai 1460,1353252,56,1,4,0.5771348348692575,28,0.7223992488915677,0.8269242308559326,0.023202630581493522,3,50.0,22,1,3,0,0.5814132461106576,0.23757784278218375,0.3110525176825194,0,0.48119223135134037,0.09074409096608604,0.3587989590542955,0.14857022879408432,0.8009306748092357,0.5921292182590412,0.6592768893118276,0.20996944770461923,0.7461842501416258,29.2565,63.0854,66.6421,Sustainability
Kedai Jaya 1461,1321829,45,0,4,0.26498077291688305,22,0.6002068575926713,0.43769914676001276,0.794331823820039,5,50.0,24,1,3,0,0.3970933575459651,0.2648767203790937,0.9821354550346587,0,0.4787986027748973,0.5352991407295772,0.9636731335606799,0.0032787678700800793,0.6398125412360569,0.6479225933970396,0.5904427032943448,0.023288760008343456,0.15403808027339339,26.4097,20.5992,37.0049,Sustainability
Kedai Murni 1462,1328377,54,1,2,0.6613482063119197,4,0.5069321033959847,0.21701640845730608,0.25181035045387934,4,67.75544821718019,27,1,2,0,0.42343316579525114,0.28623103029877106,0.006471381143320576,0,0.016491905517293404,0.6418785923955327,0.2316669041736542,0.06054956828196034,0.09555969288319899,0.722606155623705,0.12786058242149578,0.6416608934545694,0.44201179833716264,24.4145,76.4539,33.1977,Equity
Kedai Makmur 1463,1201622,53,1,3,0.6080704476990816,15,0.6932868725572886,0.17100501665378232,0.1850169432937917,3,173.82314536758298,8,1,4,0,0.10318494241723553,0.30770327299212497,0.2924671959898232,0,0.021582978752098803,0.017765792874716246,0.8020527844141407,0.08985562252095458,0.6770031678091026,0.4965858865745737,0.23899519443148687,0.995892152506253,0.2770429234771892,31.6192,69.3228,23.6887,Equity
Restoran Jaya 1464,1248756,54,1,6,0.10814959801326263,26,0.4440478428379937,0.7439217565591678,0.23222461442231956,2,711.5113039492262,3,0,3,0,0.35230924078964254,0.02004233770041286,0.9738350111652827,0,0.40777598323033415,0.5496440760935974,0.7408550936801476,0.2946936085670506,0.04849828932987732,0.8280451677157061,0.171787270503019,0.6947436807097795,0.7343091719214304,20.4291,34.326,55.6216,Sustainability
Warung Murni 1465,1240809,59,1,4,0.6560145795915063,18,0.5238596624082862,0.5748891227939967,0.05975099149684715,1,356.93024600064723,11,0,4,0,0.9189982157872667,0.5702051733205572,0.1592262373856217,0,0.5151746523557594,0.3631952307891294,0.04133426830506581,0.21295704052299969,0.9759988583338145,0.6656954226128377,0.6491537956047816,0.7962538978157966,0.04590543015597437,36.0859,66.2406,51.6371,Equity
Gerai Sejahtera 1466,1216725,35,1,4,0.92395490982493,9,0.39835230480325634,0.4046029004646865,0.9919798242861678,3,786.5726075814383,4,1,2,0,0.06473631600078555,0.5478900484568614,0.7893033256096846,0,0.6755453222844137,0.4568552272908116,0.25923591600474594,0.6620759341377153,0.3210306583134436,0.7758545311828978,0.8632314490232378,0.04492801405693769,0.34124570559509415,35.58,76.9582,19.5768,Equity
Bengkel Makmur 1467,1392468,57,1,3,0.16110990518583312,4,0.7173708933706898,0.492116756191332,0.869869143225145,2,703.056137764427,2,1,1,0,0.974958125856065,0.6508071304445529,0.5637326049520446,0,0.665220935737345,0.1089480381654292,0.38465807559923904,0.9975241635418517,0.11778826017610555,0.661005134719444,0.7583454501061603,0.7305118675587318,0.9621324131070772,47.4744,51.4444,70.8623,Sustainability
Gerai Setia 1468,1251226,32,1,2,0.5970620209428874,5,0.8766109705478882,0.5496386052865398,0.5210559686322274,5,442.321194873245,1,1,2,0,0.8480096388182379,0.15991580309652165,0.9059494792238386,0,0.9851206131212095,0.502879191519492,0.01462959159264865,0.6609019350969658,0.23181835229204162,0.10802641617067288,0.37722406726245516,0.5348552613291525,0.2952858208975532,35.1406,73.8825,46.529,Equity
Warung Damai 1469,1281182,42,1,3,0.3418653719366941,6,0.8408449391326026,0.23941644182579602,0.7151031785570919,2,346.43381101611453,7,0,4,0,0.20298988993568245,0.9948175328460255,0.8731020895265181,0,0.3917987248191619,0.9847250664954643,0.9475578163988041,0.000599469071954295,0.9504062212833844,0.1550328630854072,0.6581144876129099,0.2794481028622987,0.7347242564190687,58.2378,58.6746,34.6613,Equity
Bengkel Makmur 1470,1229402,41,1,3,0.45961167177360396,12,0.7860252720494688,0.37816557969768916,0.5565953629235076,4,1339.1548937149562,24,1,3,0,0.705421899005766,0.13582373980593143,0.5762342518094223,0,0.12674844217192904,0.7381132193904105,0.21261419336945298,0.1299233505152354,0.49383917783536135,0.16981118260055672,0.40995329859049023,0.5996522319748749,0.9599463829770466,39.9013,63.3845,66.0153,Sustainability
Kedai Runcit Murni 1471,1204263,35,1,3,0.2870001790789699,31,0.013787704544550916,0.29241146510973504,0.8115789444508323,2,421.1371760634623,12,0,3,0,0.09094655999330581,0.8115557611652796,0.5542627424850731,0,0.30097608860711267,0.927855283350665,0.9252096720469208,0.10943763190060296,0.9770794421201137,0.048813492098312095,0.2744912002713312,0.7104803045521609,0.2050258130043715,28.6114,56.48,33.0386,Equity
Restoran Makmur 1472,1377900,47,1,3,0.35413063634769526,9,0.9118804638774594,0.38842384674562724,0.8447651915570114,3,329.68600356334804,8,1,2,0,0.15966572762235343,0.22036038005071656,0.15109845089411544,0,0.7665546307977342,0.2774953217884235,0.43990899110333725,0.41759198811054477,0.32586756402485717,0.2187293143019705,0.8935464327545188,0.9380923091398783,0.5660860913112129,36.982,59.1652,30.1192,Equity
Perniagaan Sejahtera 1473,1247924,67,1,4,0.02891182326655728,7,0.27487572072339395,0.5005622135179049,0.23279042815320128,1,1016.7402957531065,13,0,2,0,0.48796119211714317,0.4390366133484187,0.060419120922518,0,0.24385803978313314,0.3824817166658985,0.12739977912921152,0.27813412726833586,0.04317771360169653,0.5600341415611089,0.20470870971061605,0.19992597906611942,0.1312805631535625,30.7149,41.1565,28.7069,Equity
